Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
4/23/20,0.1884,0.239199996,0.291500002,0.344900012,0.398799986,0.452800006,0.506699979,0.560000002,0.612500012,0.663900018,0.71420002,0.763100028,0.810400009,0.856100023,0.900200009,0.942399979,0.982800007,1.021299958,1.057999969,1.092800021,1.12559998,1.156599998,1.185799956,1.213099957,1.238600016,1.262300014,1.28429997,1.304700017,1.323400021,1.340499997
4/24/20,0.178599998,0.2324,0.286900014,0.341800004,0.396699995,0.451299995,0.505299985,0.558499992,0.610700011,0.66170001,0.711399972,0.759599984,0.806299984,0.851300001,0.894699991,0.93629998,0.976199985,1.014199972,1.050500035,1.084900022,1.117599964,1.148499966,1.177600026,1.204900026,1.230599999,1.254600048,1.276900053,1.297700047,1.316900015,1.334599972
4/27/20,0.188800007,0.251700014,0.314300001,0.376199991,0.437299997,0.497399986,0.556200027,0.613699973,0.66960001,0.72390002,0.776499987,0.827400029,0.876399994,0.923500001,0.968699992,1.011999965,1.053300023,1.092800021,1.130300045,1.165899992,1.199599981,1.231400013,1.261500001,1.289700031,1.316200018,1.340999961,1.364099979,1.385599971,1.405500054,1.423900008
4/28/20,0.179900005,0.235300004,0.291099995,0.34709999,0.40290001,0.458299994,0.513100028,0.566999972,0.619899988,0.671800017,0.722299993,0.771499991,0.819199979,0.865400016,0.910000026,0.953000009,0.994300008,1.034000039,1.07190001,1.108199954,1.142799973,1.175600052,1.206799984,1.236299992,1.264199972,1.290500045,1.315299988,1.338500023,1.360100031,1.380300045
4/29/20,0.181899995,0.215900004,0.270999998,0.332599998,0.394699991,0.455000013,0.513100028,0.569100022,0.623399973,0.676100016,0.727599978,0.777800024,0.826799989,0.874599993,0.921000004,0.966199994,1.009899974,1.052099943,1.092800021,1.131999969,1.169700027,1.205800056,1.240399957,1.273399949,1.305099964,1.335299969,1.364199996,1.391700029,1.417899966,1.442999959
4/30/20,0.180899993,0.215900004,0.271200001,0.333999991,0.398299992,0.461600006,0.523100019,0.582599998,0.640200019,0.696099997,0.750400007,0.80309999,0.854200006,0.903800011,0.951799989,0.998099983,1.04279995,1.085800052,1.127200007,1.166800022,1.20480001,1.241099954,1.27579999,1.308899999,1.340600014,1.370700002,1.399399996,1.426800013,1.452900052,1.477699995
5/1/20,0.192499995,0.223900005,0.279399991,0.342299998,0.405600011,0.466899991,0.525699973,0.582199991,0.636900008,0.690100014,0.741900027,0.792599976,0.842000008,0.890200019,0.936999977,0.982500017,1.026600003,1.069100022,1.110100031,1.149600029,1.1875,1.223799944,1.258599997,1.291900039,1.323600054,1.353999972,1.3829,1.41050005,1.436800003,1.461899996
5/4/20,0.172999993,0.209099993,0.266600013,0.33070001,0.395300001,0.458000004,0.518400013,0.576699972,0.633099973,0.688000023,0.741699994,0.794099987,0.845399976,0.895399988,0.944199979,0.991699994,1.037799954,1.082399964,1.125399947,1.167000055,1.207000017,1.245399952,1.282199979,1.317600012,1.351400018,1.383700013,1.414600015,1.444200039,1.47239995,1.499300003
5/5/20,0.184300005,0.214300007,0.270599991,0.335900009,0.402399987,0.467200011,0.529500008,0.589399993,0.647099972,0.703100026,0.757700026,0.81099999,0.863099992,0.914099991,0.963800013,1.012300014,1.059499979,1.10529995,1.149700046,1.192600012,1.233999968,1.274000049,1.312399983,1.349300027,1.384799957,1.418799996,1.451400042,1.482599974,1.512500048,1.541100025
5/6/20,0.172999993,0.203600004,0.266099989,0.340799987,0.418099999,0.493900001,0.566600025,0.635699987,0.701499999,0.764400005,0.824699998,0.882700026,0.93870002,0.992699981,1.044999957,1.095499992,1.144299984,1.191499949,1.236999989,1.280799985,1.322999954,1.363600016,1.402500033,1.439900041,1.475800037,1.510200024,1.543200016,1.574699998,1.604900002,1.63380003
5/7/20,0.147499993,0.155499995,0.204300001,0.269800007,0.340200007,0.4102,0.477699995,0.542200029,0.603999972,0.663299978,0.720600009,0.77609998,0.8301,0.882700026,0.934000015,0.984000027,1.032799959,1.080199957,1.126299977,1.171000004,1.214400053,1.256299973,1.296900034,1.335999966,1.373700023,1.410099983,1.44509995,1.478700042,1.511100054,1.542099953
5/8/20,0.165900007,0.180299997,0.232199997,0.300799996,0.375099987,0.449800014,0.522599995,0.592499971,0.659500003,0.723800004,0.78549999,0.845000029,0.902400017,0.958000004,1.011700034,1.063799977,1.114199996,1.162899971,1.210100055,1.255599976,1.299499989,1.341799974,1.38259995,1.421800017,1.459599972,1.495800018,1.530599952,1.56400001,1.595999956,1.626700044
5/11/20,0.175799996,0.199499995,0.254999995,0.325199991,0.400599986,0.476599991,0.550800025,0.622200012,0.690800011,0.756500006,0.819500029,0.880100012,0.938499987,0.994799972,1.049200058,1.101699948,1.152400017,1.201300025,1.248600006,1.294199944,1.338099957,1.380399942,1.42110002,1.460299969,1.498000026,1.534199953,1.568899989,1.602200031,1.634199977,1.664899945
5/12/20,0.170900002,0.189799994,0.240999997,0.307300001,0.379099995,0.451499999,0.522400022,0.590600014,0.656099975,0.718800008,0.778999984,0.837000012,0.893000007,0.947099984,0.999599993,1.050400019,1.099599957,1.147400022,1.193699956,1.238499999,1.281900048,1.323799968,1.364300013,1.403499961,1.441200018,1.477699995,1.512699962,1.546499968,1.579100013,1.610299945
5/13/20,0.168899998,0.175799996,0.221200004,0.283499986,0.351999998,0.421200007,0.488900006,0.554199994,0.617200017,0.6778,0.736500025,0.79339999,0.84859997,0.9023,0.954599977,1.005399942,1.054800034,1.102699995,1.149199963,1.194200039,1.237699986,1.279800057,1.320299983,1.359400034,1.397099972,1.433300018,1.468099952,1.501600027,1.533699989,1.564499974
5/14/20,0.161400005,0.170300007,0.216100007,0.277999997,0.345299989,0.412800014,0.478500009,0.541599989,0.601999998,0.65990001,0.715699971,0.769599974,0.82190001,0.872699976,0.922100008,0.970099986,1.016800046,1.06219995,1.10619998,1.149000049,1.190400004,1.230399966,1.269099951,1.306499958,1.342599988,1.377300024,1.41079998,1.442999959,1.473999977,1.503700018
5/15/20,0.169200003,0.167199999,0.211500004,0.276499987,0.3486,0.421499997,0.4921,0.559300005,0.623199999,0.683799982,0.74150002,0.796800017,0.849799991,0.900900006,0.950100005,0.997699976,1.04369998,1.088099957,1.131000042,1.172399998,1.21239996,1.251000047,1.288100004,1.323899984,1.358399987,1.391499996,1.423300028,1.453799963,1.483199954,1.511399984
5/18/20,0.180000007,0.201000005,0.25909999,0.332800001,0.411300004,0.489300013,0.564499974,0.636200011,0.70450002,0.769500017,0.831499994,0.890900016,0.947799981,1.002500057,1.055099964,1.105700016,1.154399991,1.201200008,1.246199965,1.289399981,1.330800056,1.370599985,1.408599973,1.44509995,1.480000019,1.513399959,1.545300007,1.575799942,1.605000019,1.632799983
5/19/20,0.172700003,0.185699999,0.236399993,0.304899991,0.380499989,0.457500011,0.533200026,0.606400013,0.676699996,0.743900001,0.808399975,0.870000005,0.929199994,0.985800028,1.040199995,1.092300057,1.14230001,1.190299988,1.236199975,1.280099988,1.322199941,1.362400055,1.40079999,1.4375,1.472499967,1.506000042,1.537899971,1.568400025,1.597499967,1.625200033
5/20/20,0.175400004,0.183699995,0.231299996,0.297199994,0.370200008,0.444400012,0.517400026,0.587800026,0.655499995,0.720499992,0.782800019,0.842700005,0.900300026,0.955799997,1.009299994,1.060799956,1.110399961,1.158100009,1.20389998,1.248000026,1.290300012,1.330899954,1.369799972,1.407099962,1.442800045,1.476899981,1.509600043,1.540799975,1.570700049,1.599300027
5/21/20,0.172000006,0.187099993,0.236699998,0.301999986,0.373100013,0.445199996,0.515799999,0.584100008,0.649699986,0.712800026,0.773500025,0.832000017,0.888499975,0.943099976,0.995800018,1.046800017,1.096199989,1.14380002,1.189800024,1.234099984,1.276800036,1.317999959,1.357499957,1.395499945,1.432000041,1.467100024,1.500699997,1.532899976,1.563799977,1.593400002
5/22/20,0.170900002,0.187299997,0.234300002,0.295300007,0.361600012,0.429199994,0.495900005,0.560899973,0.624199986,0.685599983,0.745199978,0.80309999,0.859399974,0.914099991,0.967199981,1.018700004,1.068600059,1.116799951,1.163400054,1.208400011,1.251700044,1.293400049,1.333400011,1.371899962,1.408800006,1.444100022,1.478000045,1.510499954,1.541499972,1.571200013
5/26/20,0.175300002,0.191300005,0.240600005,0.305900007,0.377600014,0.451000005,0.523599982,0.594500005,0.662999988,0.729200006,0.793099999,0.854700029,0.914200008,0.971599996,1.026900053,1.080199957,1.131600022,1.180999994,1.228399992,1.274000049,1.317700028,1.359699965,1.399799943,1.438199997,1.475000024,1.510100007,1.54369998,1.575799942,1.606400013,1.635699987
5/27/20,0.188500002,0.200100005,0.243300006,0.302399993,0.368800014,0.437900007,0.507399976,0.576099992,0.64349997,0.709399998,0.773599982,0.836099982,0.896799982,0.95569998,1.012799978,1.067999959,1.121299982,1.172799945,1.222300053,1.269899964,1.315600038,1.359400034,1.40139997,1.441599965,1.480100036,1.516899943,1.552000046,1.585600019,1.617699981,1.648300052
5/28/20,0.189099997,0.192100003,0.237900004,0.303000003,0.375499994,0.449699998,0.523299992,0.595099986,0.665099978,0.73299998,0.799000025,0.863099992,0.925300002,0.985599995,1.04400003,1.100499988,1.154999971,1.207599998,1.258100033,1.306599975,1.353099942,1.397699952,1.440299988,1.481099963,1.519999981,1.557100058,1.592599988,1.626399994,1.658699989,1.689399958
5/29/20,0.190200001,0.174199998,0.2095,0.268000007,0.336100012,0.407099992,0.478300005,0.548500001,0.617200017,0.684199989,0.749599993,0.813300014,0.87529999,0.935500026,0.993799984,1.050199986,1.104699969,1.157099962,1.207499981,1.255900025,1.30219996,1.346600056,1.388900042,1.429399967,1.468000054,1.504799962,1.539899945,1.573300004,1.605200052,1.635499954
6/1/20,0.189300001,0.178100005,0.213799998,0.271699995,0.339399993,0.410899997,0.4833,0.555199981,0.62620002,0.69599998,0.764199972,0.830900013,0.895900011,0.959100008,1.020300031,1.07949996,1.136500001,1.191499949,1.244199991,1.294800043,1.343199968,1.389400005,1.433599949,1.475700021,1.515799999,1.55400002,1.590399981,1.625100017,1.658100009,1.689499974
6/2/20,0.194700003,0.185399994,0.224199995,0.284999996,0.354900002,0.4278,0.500999987,0.573300004,0.644299984,0.71390003,0.781899989,0.84829998,0.913100004,0.976100028,1.037299991,1.096500039,1.153800011,1.209100008,1.262199998,1.313300014,1.362300038,1.40929997,1.454200029,1.497099996,1.537999988,1.577200055,1.614400029,1.649999976,1.683899999,1.716199994
6/3/20,0.2138,0.2172,0.2663,0.3362,0.4143,0.4944,0.5735,0.6507,0.7253,0.7974,0.8671,0.9343,0.9992,1.0619,1.1223,1.1804,1.2363,1.29,1.3415,1.3908,1.438,1.4832,1.5263,1.5674,1.6066,1.6441,1.6797,1.7137,1.7461,1.7769
6/4/20,0.203999996,0.213100001,0.271499991,0.351500005,0.439200014,0.527800024,0.614099979,0.697099984,0.776600003,0.852500021,0.925100029,0.994599998,1.061300039,1.125200033,1.186499953,1.245300055,1.301599979,1.355599999,1.407199979,1.456599951,1.503700018,1.548699975,1.591599941,1.63259995,1.671599984,1.708799958,1.744199991,1.777899981,1.809999943,1.840600014
6/5/20,0.215700001,0.236699998,0.311500013,0.407099992,0.507399976,0.605199993,0.697799981,0.784500003,0.865800023,0.942099988,1.014099956,1.082399964,1.147300005,1.209200025,1.268399954,1.325000048,1.379099965,1.430999994,1.480599999,1.528100014,1.573500037,1.616899967,1.658300042,1.697900057,1.735599995,1.771700025,1.806100011,1.83889997,1.870200038,1.899999976
6/8/20,0.225899994,0.245900005,0.310499996,0.395399988,0.487599999,0.58039999,0.670400023,0.756299973,0.837700009,0.914600015,0.987299979,1.056100011,1.121500015,1.183500051,1.242599964,1.298900008,1.352499962,1.403599977,1.452399969,1.498999953,1.543400049,1.585700035,1.626099944,1.664600015,1.701300025,1.736299992,1.76970005,1.801499963,1.831799984,1.860800028
6/9/20,0.217199996,0.222599998,0.278499991,0.358099997,0.44690001,0.537199974,0.625199974,0.709299982,0.788999975,0.864199996,0.935299993,1.002699971,1.066499949,1.127200007,1.185099959,1.240200043,1.292899966,1.343199968,1.391199946,1.43719995,1.481099963,1.523100019,1.563199997,1.601600051,1.638200045,1.673200011,1.706699967,1.738600016,1.769199967,1.798300028
6/10/20,0.213499993,0.193000004,0.229399994,0.295100003,0.374199986,0.458299994,0.542699993,0.625199974,0.704599977,0.780700028,0.853299975,0.922599971,0.988600016,1.051599979,1.111700058,1.16900003,1.223799944,1.275900006,1.325700045,1.373200059,1.418400049,1.461599946,1.502699971,1.541800022,1.579100013,1.614599943,1.648499966,1.680699944,1.711400032,1.74059999
6/11/20,0.207900003,0.202500001,0.235300004,0.288100004,0.350800008,0.417899996,0.486600012,0.555299997,0.623199999,0.689800024,0.754800022,0.818099976,0.879400015,0.938799977,0.995999992,1.051200032,1.104200006,1.154999971,1.203699946,1.250200033,1.294700027,1.337100029,1.377500057,1.416000009,1.452600002,1.487499952,1.520599961,1.55219996,1.58220005,1.610700011
6/12/20,0.211199999,0.202199996,0.237399995,0.295700014,0.365200013,0.439300001,0.514500022,0.58890003,0.66170001,0.732200027,0.800199986,0.865800023,0.928900003,0.989400029,1.047399998,1.103000045,1.156100035,1.206900001,1.255399942,1.301599979,1.345600009,1.387500048,1.427399993,1.465399981,1.50150001,1.53579998,1.568400025,1.599400043,1.628900051,1.656900048
6/15/20,0.204799995,0.198100001,0.236000001,0.296499997,0.367500007,0.442499995,0.518000007,0.592199981,0.664499998,0.734399974,0.801800013,0.866699994,0.929099977,0.989000022,1.046599984,1.101699948,1.154600024,1.205199957,1.253700018,1.299900055,1.344099998,1.386199951,1.426399946,1.464699984,1.501099944,1.535899997,1.569000006,1.600499988,1.630499959,1.659000039
6/16/20,0.211899996,0.207100004,0.245700002,0.307999998,0.382400006,0.462099999,0.543200016,0.62349999,0.701900005,0.777800024,0.850799978,0.920899987,0.988099992,1.052299976,1.113600016,1.172199965,1.228000045,1.281200051,1.331799984,1.379999995,1.425799966,1.469400048,1.510900021,1.550300002,1.587700009,1.623200059,1.656999946,1.689100027,1.719599962,1.748600006
6/17/20,0.209399998,0.203899994,0.2421,0.303299993,0.375999987,0.453599989,0.532299995,0.610300004,0.686600029,0.760599971,0.832199991,0.901199996,0.967499971,1.031299949,1.092499971,1.151100039,1.207299948,1.261000037,1.312399983,1.361400008,1.408100009,1.452700019,1.495200038,1.535599947,1.574100018,1.610800028,1.645699978,1.678900003,1.710500002,1.740499973
6/18/20,0.201000005,0.203799993,0.242699996,0.300599992,0.367900014,0.439300001,0.512099981,0.584500015,0.655900002,0.725700021,0.79369998,0.859700024,0.923500001,0.985300004,1.044800043,1.101999998,1.156999946,1.209699988,1.260200024,1.308500051,1.354599953,1.398499966,1.440500021,1.480399966,1.51849997,1.554700017,1.58920002,1.621999979,1.65320003,1.682899952
6/19/20,0.199399993,0.198799998,0.238100007,0.297300011,0.365799993,0.437900007,0.510800004,0.583000004,0.653999984,0.72329998,0.790799975,0.856299996,0.9199,0.981400013,1.040799975,1.098099947,1.15320003,1.206099987,1.256999969,1.305600047,1.352200031,1.396700025,1.439200044,1.479799986,1.518399954,1.555299997,1.590399981,1.623800039,1.655699968,1.68599999
6/22/20,0.198699996,0.200800002,0.240999997,0.300700009,0.369899988,0.442900002,0.516600013,0.58950001,0.660899997,0.730199993,0.797399998,0.862399995,0.925300002,0.985800028,1.044199944,1.100299954,1.154299974,1.206099987,1.255699992,1.303300023,1.348799944,1.39230001,1.433799982,1.473500013,1.511399984,1.547500014,1.581900001,1.61469996,1.646000028,1.675799966
6/23/20,0.199399993,0.197699994,0.236399993,0.296299994,0.366600007,0.441300005,0.51700002,0.592000008,0.665499985,0.736999989,0.806299984,0.873300016,0.938000023,1.000399947,1.060500026,1.118299961,1.173799992,1.227100015,1.278100014,1.326900005,1.373600006,1.418300033,1.460899949,1.50150001,1.540300012,1.577299953,1.612599969,1.646199942,1.678200006,1.708699942
6/24/20,0.185800001,0.188600004,0.227799997,0.28580001,0.352899998,0.423700005,0.495400012,0.566399992,0.636200011,0.704299986,0.770500004,0.834800005,0.897199988,0.957599998,1.015900016,1.072299957,1.126700044,1.17900002,1.229300022,1.27760005,1.323899984,1.368299961,1.41079998,1.451500058,1.490399957,1.527500033,1.562999964,1.596899986,1.629199982,1.660099983
6/25/20,0.188800007,0.188800007,0.228400007,0.287600011,0.355599999,0.426800013,0.498199999,0.568400025,0.636900008,0.703499973,0.768000007,0.830600023,0.891200006,0.949899971,1.006600022,1.061400056,1.114300013,1.165300012,1.214400053,1.261600018,1.306900024,1.350399971,1.392099977,1.432100058,1.470299959,1.506899953,1.541900039,1.575299978,1.607300043,1.637799978
6/26/20,0.180099994,0.171900004,0.206200004,0.261700004,0.326799989,0.395599991,0.4648,0.533200026,0.600000024,0.665000021,0.728200018,0.789399981,0.848800004,0.906400025,0.962100029,1.015900016,1.067800045,1.117900014,1.166100025,1.21239996,1.256899953,1.299600005,1.340499997,1.379600048,1.417099953,1.452900052,1.487200022,1.519899964,1.551100016,1.58099997
6/29/20,0.181199998,0.159999996,0.188700005,0.242500007,0.308200002,0.378500015,0.449900001,0.520600021,0.589900017,0.657299995,0.722899973,0.786499977,0.848100007,0.907800019,0.965499997,1.021299958,1.075099945,1.126899958,1.176800013,1.224699974,1.270699978,1.314800024,1.35710001,1.397500038,1.436200023,1.473199964,1.50849998,1.542299986,1.574499965,1.605200052
6/30/20,0.177499995,0.159299999,0.191599995,0.249500006,0.319299996,0.393400013,0.468199998,0.541700006,0.613099992,0.682200015,0.748899996,0.813300014,0.875400007,0.935299993,0.993099988,1.048799992,1.102399945,1.154099941,1.203799963,1.251600027,1.297500014,1.341599941,1.38380003,1.424299955,1.463000059,1.500100017,1.535599947,1.569599986,1.601999998,1.633100033
7/1/20,0.1866,0.172000006,0.209399998,0.271699995,0.344599992,0.420599997,0.496100008,0.569500029,0.640200019,0.708199978,0.773599982,0.836499989,0.897199988,0.955799997,1.012400031,1.067000031,1.119899988,1.170799971,1.220000029,1.267400026,1.31309998,1.35710001,1.399299979,1.439900041,1.478899956,1.51639998,1.55219996,1.586599946,1.619600058,1.651200056
7/2/20,0.183500007,0.160500005,0.194000006,0.254900008,0.327600002,0.404000014,0.480300009,0.554499984,0.62620002,0.695200026,0.761500001,0.825500011,0.887099981,0.94660002,1.004099965,1.059599996,1.113199949,1.164999962,1.2148,1.262899995,1.309100032,1.353600025,1.396299958,1.437399983,1.476699948,1.514500022,1.550699949,1.585399985,1.618600011,1.650400043
7/6/20,0.1831,0.170300007,0.206,0.266600013,0.338699996,0.414900005,0.491600007,0.566699982,0.639599979,0.709800005,0.777400017,0.842400014,0.904900014,0.96509999,1.023100019,1.07889998,1.13259995,1.184299946,1.233999968,1.281800032,1.327600002,1.371600032,1.413900018,1.454300046,1.493100047,1.530300021,1.565799952,1.599799991,1.632400036,1.663599968
7/7/20,0.181299999,0.167699993,0.198400006,0.252400011,0.317699999,0.387600005,0.458499998,0.528599977,0.597000003,0.663299978,0.727500021,0.789499998,0.849300027,0.907000005,0.962800026,1.016600013,1.068500042,1.118499994,1.166599989,1.212900043,1.257500052,1.300300002,1.341400027,1.380800009,1.418599963,1.454900026,1.489599943,1.522899985,1.554700017,1.585199952
7/8/20,0.181600004,0.163699999,0.196099997,0.253800005,0.32280001,0.395799994,0.469000012,0.540600002,0.609899998,0.676800013,0.74119997,0.803200006,0.862999976,0.920700014,0.976400018,1.030099988,1.082000017,1.131999969,1.180199981,1.226699948,1.271399975,1.314399958,1.355700016,1.395300031,1.433400035,1.469900012,1.504899979,1.538499951,1.570600033,1.601400018
7/9/20,0.176100001,0.159700006,0.189500004,0.2421,0.304899991,0.371199995,0.43779999,0.503099978,0.566500008,0.628000021,0.6875,0.745199978,0.801100016,0.855300009,0.907899976,0.958899975,1.008200049,1.055999994,1.102200031,1.146900058,1.189900041,1.231400013,1.271399975,1.309800029,1.34679997,1.382200003,1.416300058,1.449000001,1.48029995,1.510400057
7/10/20,0.172800004,0.162699997,0.2007,0.260899991,0.32980001,0.400599986,0.470200002,0.537400007,0.601800025,0.663600028,0.72299999,0.780200005,0.835500002,0.888999999,0.940800011,0.990999997,1.039600015,1.086699963,1.132300019,1.176300049,1.218799949,1.259799957,1.299299955,1.337299943,1.373900056,1.409100056,1.442899942,1.475399971,1.506600022,1.536499977
7/13/20,0.173099995,0.162900001,0.197600007,0.254200011,0.320300013,0.389400005,0.458099991,0.525099993,0.589900017,0.6523,0.712499976,0.770500004,0.826600015,0.880900025,0.933499992,0.984300017,1.033499956,1.081099987,1.126999974,1.171399951,1.21420002,1.255499959,1.295300007,1.333500028,1.370300055,1.405599952,1.439499974,1.472100019,1.503299952,1.533300042
7/14/20,0.169300005,0.161799997,0.1954,0.249599993,0.312900007,0.379400015,0.44600001,0.511300027,0.574599981,0.635900021,0.695100009,0.752300024,0.807600021,0.861100018,0.912899971,0.963100016,1.011600018,1.058400035,1.103700042,1.147300005,1.189399958,1.229900002,1.268900037,1.306399941,1.342399955,1.376999974,1.4102,1.442100048,1.472599983,1.501799941
7/15/20,0.166600004,0.158600003,0.192499995,0.247799993,0.31310001,0.382099986,0.451499999,0.519599974,0.585699975,0.649500012,0.711000025,0.770299971,0.827400029,0.882499993,0.935699999,0.986999989,1.036499977,1.084300041,1.130300045,1.174600005,1.217200041,1.258200049,1.297700047,1.335500002,1.371899962,1.406800032,1.440199971,1.472300053,1.503000021,1.532500029
7/16/20,0.159700006,0.153300002,0.187399998,0.2421,0.306199998,0.373800009,0.441500008,0.508000016,0.57249999,0.634800017,0.694899976,0.752799988,0.808799982,0.862800002,0.914900005,0.965300024,1.013900042,1.060899973,1.106099963,1.149700046,1.191699982,1.232200027,1.271000028,1.308400035,1.344200015,1.378600001,1.411599994,1.443300009,1.47360003,1.502699971
7/17/20,0.155499995,0.152500004,0.189500004,0.246800005,0.313199997,0.382600009,0.451999992,0.519900024,0.585500002,0.648800015,0.709800005,0.76849997,0.825100005,0.879700005,0.932399988,0.983299971,1.032400012,1.07980001,1.125499964,1.169499993,1.211899996,1.252799988,1.292000055,1.329699993,1.366000056,1.40079999,1.434100032,1.466199994,1.496899962,1.526299953
7/20/20,0.159600005,0.157499999,0.193100005,0.247799993,0.311300009,0.377799988,0.444700003,0.510299981,0.574299991,0.636200011,0.696200013,0.754299998,0.810400009,0.864799976,0.917400002,0.968200028,1.017400026,1.064900041,1.110700011,1.154899955,1.197399974,1.238299966,1.27760005,1.315400004,1.351699948,1.386500001,1.419800043,1.451799989,1.48239994,1.511800051
7/21/20,0.155000001,0.148900002,0.181999996,0.235200003,0.297699988,0.363599986,0.429899991,0.495200008,0.558899999,0.620700002,0.680700004,0.738699973,0.795000017,0.849600017,0.902400017,0.953599989,1.003200054,1.051100016,1.09739995,1.142199993,1.185299993,1.226799965,1.266800046,1.305199981,1.342200041,1.377599955,1.41170001,1.444399953,1.475700021,1.505699992
7/22/20,0.156900004,0.154100001,0.187199995,0.238800004,0.298999995,0.362800002,0.42719999,0.49090001,0.553300023,0.614000022,0.673099995,0.730499983,0.786199987,0.840200007,0.8926,0.943400025,0.992500007,1.039999962,1.085899949,1.130100012,1.172700047,1.213700056,1.253200054,1.291100025,1.327399969,1.362300038,1.395799994,1.427899957,1.458600044,1.488000035
7/23/20,0.160999998,0.158199996,0.189899996,0.239199996,0.296999991,0.35800001,0.41960001,0.480399996,0.539799988,0.597599983,0.653699994,0.708100021,0.760800004,0.81190002,0.861500025,0.909500003,0.955900013,1.000800014,1.044100046,1.085999966,1.126299977,1.165199995,1.202499986,1.238399982,1.273000002,1.306100011,1.337900043,1.368399978,1.397600055,1.425600052
7/24/20,0.156900004,0.153600007,0.187000006,0.238800004,0.298900008,0.361900002,0.424800009,0.486299992,0.546000004,0.603600025,0.659200013,0.712800026,0.764599979,0.814599991,0.862999976,0.909799993,0.954999983,0.998600006,1.040799975,1.081500053,1.120700002,1.158400059,1.194700003,1.229699969,1.263299942,1.29550004,1.326500058,1.35619998,1.384699941,1.412099957
7/27/20,0.159400001,0.164900005,0.201800004,0.255100012,0.316199988,0.380100012,0.444200009,0.507000029,0.568000019,0.626699984,0.683300018,0.737699986,0.790000021,0.840399981,0.888899982,0.935599983,0.980499983,1.023800015,1.065400004,1.105499983,1.144000053,1.181100011,1.216699958,1.25090003,1.283699989,1.315199971,1.345399976,1.374300003,1.402099967,1.42869997
7/28/20,0.148900002,0.148100004,0.180899993,0.231199995,0.289799988,0.351500005,0.413500011,0.474400014,0.533699989,0.590900004,0.646200001,0.699599981,0.751100004,0.800899982,0.848999977,0.895500004,0.940500021,0.984000027,1.026000023,1.066599965,1.105700016,1.14349997,1.17990005,1.215000033,1.248700023,1.281200051,1.312399983,1.342399955,1.371299982,1.399000049
7/29/20,0.145400003,0.134599999,0.164000005,0.214399993,0.274899989,0.339399993,0.404500008,0.468400002,0.530499995,0.590399981,0.648199975,0.703800023,0.757399976,0.809099972,0.859000027,0.907199979,0.953800023,0.998899996,1.042400002,1.084400058,1.124899983,1.164100051,1.201799989,1.238100052,1.273100019,1.306800008,1.33920002,1.370399952,1.400300026,1.429100037
7/30/20,0.1373,0.123400003,0.150000006,0.197600007,0.255100012,0.316399992,0.378100008,0.438800007,0.497700006,0.554700017,0.609799981,0.662999988,0.71450001,0.764400005,0.81279999,0.859700024,0.905300021,0.949599981,0.992500007,1.034100056,1.074399948,1.113399982,1.151100039,1.187600017,1.222800016,1.256800056,1.289600015,1.321200013,1.351600051,1.380900025
7/31/20,0.136800006,0.113200001,0.136500001,0.184100002,0.243100002,0.306300014,0.370099992,0.432700008,0.493299991,0.551699996,0.607900023,0.662100017,0.714399993,0.764900029,0.813799977,0.861199975,0.907100022,0.951600015,0.994700015,1.036499977,1.076900005,1.116000056,1.153800011,1.190199971,1.225499988,1.25940001,1.292199969,1.323699951,1.354099989,1.383299947
8/3/20,0.132799998,0.113600001,0.138300002,0.1866,0.246600002,0.311399996,0.377299994,0.442200005,0.505299985,0.566299975,0.624899983,0.681400001,0.735800028,0.788200021,0.83890003,0.887799978,0.935199976,0.98089999,1.025200009,1.067999959,1.109400034,1.149399996,1.187999964,1.225299954,1.261299968,1.296000004,1.32949996,1.361700058,1.392799973,1.422700047
8/4/20,0.133499995,0.108999997,0.127200007,0.168500006,0.221799999,0.280600011,0.341300011,0.40200001,0.461800009,0.520200014,0.577000022,0.632300019,0.685899973,0.737999976,0.788600028,0.837700009,0.885399997,0.931500018,0.976300001,1.019500017,1.061400056,1.101799965,1.140799999,1.178500056,1.214699984,1.249600053,1.283200026,1.315500021,1.346600056,1.37650001
8/5/20,0.141100004,0.119599998,0.142199993,0.188299999,0.246000007,0.308400005,0.371899992,0.434799999,0.496100008,0.555499971,0.612900019,0.66839999,0.722100019,0.773999989,0.824299991,0.873000026,0.920099974,0.965799987,1.00999999,1.052700043,1.094099998,1.133999944,1.172500014,1.209699988,1.245499969,1.279999971,1.313300014,1.345299959,1.376000047,1.405599952
8/6/20,0.1391,0.121200003,0.143099993,0.187099993,0.242400005,0.3028,0.364800006,0.426499993,0.486900002,0.54549998,0.602100015,0.656799972,0.709599972,0.760599971,0.809800029,0.8574,0.903400004,0.947799981,0.990800023,1.032299995,1.072399974,1.111099958,1.148399949,1.184499979,1.219200015,1.252599955,1.284800053,1.315899968,1.345700026,1.37440002
8/7/20,0.141200006,0.131699994,0.157600001,0.203600004,0.260500014,0.322600007,0.386500001,0.450199991,0.512700021,0.573400021,0.632000029,0.688399971,0.742799997,0.795099974,0.845399976,0.89380002,0.940400004,0.985300004,1.028499961,1.07009995,1.110100031,1.148699999,1.185700059,1.221400023,1.255599976,1.288599968,1.320299983,1.350700021,1.379899979,1.407999992
